ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate
2026-02-23T19:45:45+00:00,0,,,29,75.708,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:46+00:00,0,,,29,75.688,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:47+00:00,0,,,29,75.674,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:48+00:00,0,,,29,75.671,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:49+00:00,0,,,29,75.669,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:50+00:00,0,,,29,75.665,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:51+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:52+00:00,0,,,29,75.702,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:53+00:00,0,,,29,75.702,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:54+00:00,0,,,29,75.716,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:55+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:56+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:57+00:00,0,,,29,75.694,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:58+00:00,0,,,29,75.681,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:45:59+00:00,0,,,29,75.687,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:00+00:00,0,,,29,75.715,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:01+00:00,0,,,29,75.674,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:02+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:03+00:00,0,,,29,75.674,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:04+00:00,0,,,29,75.624,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:05+00:00,0,,,29,75.663,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:06+00:00,0,,,29,75.731,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:07+00:00,0,,,29,75.671,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:08+00:00,0,,,29,75.722,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:09+00:00,0,,,29,75.717,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:10+00:00,0,,,29,75.656,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:11+00:00,0,,,29,75.643,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:12+00:00,0,,,29,75.639,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:13+00:00,0,,,29,75.646,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:14+00:00,0,,,29,75.621,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:15+00:00,0,,,29,75.647,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:16+00:00,0,,,29,75.705,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:17+00:00,0,,,29,75.662,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:18+00:00,0,,,29,75.618,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:19+00:00,0,,,29,75.677,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:20+00:00,0,,,29,75.662,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:21+00:00,0,,,29,75.708,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:22+00:00,0,,,29,75.701,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:23+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:24+00:00,0,,,29,75.686,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:25+00:00,0,,,29,75.618,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:26+00:00,0,,,29,75.69,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:27+00:00,0,,,29,75.64,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:28+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:29+00:00,0,,,29,75.651,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:30+00:00,0,,,29,75.671,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:31+00:00,0,,,29,75.647,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:32+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:33+00:00,0,,,29,75.649,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:34+00:00,0,,,29,75.654,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:35+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:36+00:00,0,,,29,75.655,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:37+00:00,0,,,29,75.717,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:38+00:00,0,,,29,75.7,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:39+00:00,0,,,29,75.685,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:40+00:00,0,,,29,75.659,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:41+00:00,0,,,29,75.683,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:42+00:00,0,,,29,75.645,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:43+00:00,0,,,29,75.631,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:44+00:00,0,,,29,75.711,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:45+00:00,0,,,29,75.622,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:46+00:00,0,,,29,75.621,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:47+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:48+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:49+00:00,0,,,29,75.71,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:50+00:00,0,,,29,75.659,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:51+00:00,0,,,29,75.63,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:52+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:53+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:54+00:00,0,,,29,75.651,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:55+00:00,0,,,29,75.687,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:56+00:00,0,,,29,75.645,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:57+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:58+00:00,0,,,29,75.635,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:46:59+00:00,0,,,29,75.676,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:00+00:00,0,,,29,75.675,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:01+00:00,0,,,29,75.72,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:02+00:00,0,,,29,75.663,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:03+00:00,0,,,29,75.711,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:04+00:00,0,,,29,75.65,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:05+00:00,0,,,29,75.625,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:06+00:00,0,,,29,75.71,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:07+00:00,0,,,29,75.71,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:08+00:00,0,,,29,75.642,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:09+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:10+00:00,0,,,29,75.681,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:11+00:00,0,,,29,75.731,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:12+00:00,0,,,29,75.701,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:13+00:00,0,,,29,75.721,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:14+00:00,0,,,29,75.709,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:15+00:00,0,,,29,75.685,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:16+00:00,0,,,29,75.667,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:17+00:00,0,,,29,75.687,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:18+00:00,0,,,29,75.63,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:19+00:00,0,,,29,75.713,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:20+00:00,0,,,29,75.631,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:21+00:00,0,,,29,75.668,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:22+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:23+00:00,0,,,29,75.664,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:24+00:00,0,,,29,75.669,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:25+00:00,0,,,29,75.694,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:26+00:00,0,,,29,75.669,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:27+00:00,0,,,29,75.668,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:28+00:00,0,,,29,75.66,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:29+00:00,0,,,29,75.655,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:30+00:00,0,,,29,75.666,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:31+00:00,0,,,29,75.654,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:32+00:00,0,,,29,75.709,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:33+00:00,0,,,29,75.735,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:34+00:00,0,,,29,75.74,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:35+00:00,0,,,29,75.707,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:36+00:00,0,,,29,75.673,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:37+00:00,0,,,29,75.673,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:38+00:00,0,,,29,75.682,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:39+00:00,0,,,29,75.682,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:40+00:00,0,,,29,75.664,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:41+00:00,0,,,29,75.648,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:42+00:00,0,,,29,75.683,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:43+00:00,0,,,29,75.667,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:44+00:00,0,,,29,75.673,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:45+00:00,0,,,29,75.656,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:46+00:00,0,,,29,75.661,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:47+00:00,0,,,29,75.714,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:48+00:00,0,,,29,75.675,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:49+00:00,0,,,29,75.617,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:50+00:00,0,,,29,75.714,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:51+00:00,0,,,29,75.678,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:52+00:00,0,,,29,75.644,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:53+00:00,0,,,29,75.668,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:54+00:00,0,,,29,75.685,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:55+00:00,0,,,29,75.668,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:56+00:00,0,,,29,75.667,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:57+00:00,0,,,29,75.647,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:58+00:00,0,,,29,75.643,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:47:59+00:00,0,,,29,75.666,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:00+00:00,0,,,29,75.663,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:01+00:00,0,,,29,75.669,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:02+00:00,0,,,29,75.687,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:03+00:00,0,,,29,75.684,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:04+00:00,0,,,29,75.721,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:05+00:00,0,,,29,75.692,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:06+00:00,0,,,29,75.69,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:07+00:00,0,,,29,75.646,700.0,0,0,345,3201,604.6875,143771.0,0
2026-02-23T19:48:08+00:00,0,,,29,75.625,700.0,0,0,345,3201,604.75,143771.0,0
2026-02-23T19:48:09+00:00,0,,,46,421.861,700.0,100,24,1500,3201,1741.5625,143771.0,0
2026-02-23T19:48:10+00:00,0,,,47,693.838,700.0,100,24,1485,3201,1741.5625,143771.0,0
2026-02-23T19:48:11+00:00,0,,,49,692.622,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:48:12+00:00,0,,,50,689.311,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:13+00:00,0,,,51,691.708,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:48:14+00:00,0,,,52,690.796,700.0,100,24,1500,3201,1741.5625,143771.0,0
2026-02-23T19:48:15+00:00,0,,,53,693.817,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:48:16+00:00,0,,,53,691.458,700.0,100,24,1500,3201,1741.5625,143771.0,0
2026-02-23T19:48:17+00:00,0,,,54,690.926,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:18+00:00,0,,,54,693.303,700.0,100,24,1425,3201,1741.5625,143771.0,0
2026-02-23T19:48:19+00:00,0,,,55,693.04,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:20+00:00,0,,,55,691.724,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:21+00:00,0,,,55,692.441,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:22+00:00,0,,,55,690.808,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:23+00:00,0,,,56,692.963,700.0,100,24,1425,3201,1741.5625,143771.0,0
2026-02-23T19:48:24+00:00,0,,,56,693.516,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:25+00:00,0,,,57,693.251,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:26+00:00,0,,,56,691.302,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:27+00:00,0,,,57,691.364,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:28+00:00,0,,,57,693.473,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:29+00:00,0,,,58,692.04,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:30+00:00,0,,,58,693.118,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:31+00:00,0,,,58,692.67,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:32+00:00,0,,,58,691.388,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:33+00:00,0,,,58,690.826,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:34+00:00,0,,,58,692.611,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:35+00:00,0,,,59,690.524,700.0,100,24,1425,3201,1741.5625,143771.0,0
2026-02-23T19:48:36+00:00,0,,,59,694.803,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:37+00:00,0,,,59,692.257,700.0,100,24,1425,3201,1741.5625,143771.0,0
2026-02-23T19:48:38+00:00,0,,,59,692.095,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:39+00:00,0,,,59,692.54,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:40+00:00,0,,,60,692.098,700.0,100,23,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:41+00:00,0,,,59,693.148,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:42+00:00,0,,,60,691.402,700.0,100,23,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:43+00:00,0,,,60,692.599,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:44+00:00,0,,,60,692.263,700.0,100,24,1425,3201,1741.5625,143771.0,0
2026-02-23T19:48:45+00:00,0,,,60,691.636,700.0,100,23,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:46+00:00,0,,,60,693.497,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:47+00:00,0,,,61,690.651,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:48+00:00,0,,,60,693.02,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:48:49+00:00,0,,,60,693.085,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:50+00:00,0,,,61,691.737,700.0,100,24,1500,3201,1741.5625,143771.0,0
2026-02-23T19:48:51+00:00,0,,,61,692.233,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:52+00:00,0,,,61,691.239,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:53+00:00,0,,,61,691.835,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:54+00:00,0,,,61,691.568,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:55+00:00,0,,,61,694.532,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:56+00:00,0,,,61,691.129,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:48:57+00:00,0,,,61,689.824,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:58+00:00,0,,,61,692.983,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:48:59+00:00,0,,,61,692.076,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:00+00:00,0,,,61,691.915,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:01+00:00,0,,,61,691.744,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:02+00:00,0,,,61,691.829,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:03+00:00,0,,,62,692.048,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:04+00:00,0,,,61,690.259,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:05+00:00,0,,,62,693.061,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:06+00:00,0,,,62,691.999,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:49:07+00:00,0,,,62,691.526,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:08+00:00,0,,,62,691.499,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:09+00:00,0,,,62,691.658,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:10+00:00,0,,,62,690.673,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:11+00:00,0,,,62,692.559,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:12+00:00,0,,,62,692.481,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:13+00:00,0,,,62,691.182,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:14+00:00,0,,,62,691.887,700.0,100,23,1470,3201,1741.5625,143771.0,0
2026-02-23T19:49:15+00:00,0,,,62,692.539,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:16+00:00,0,,,62,692.621,700.0,100,24,1470,3201,1741.5625,143771.0,0
2026-02-23T19:49:17+00:00,0,,,62,693.03,700.0,100,24,1485,3201,1741.5625,143771.0,0
2026-02-23T19:49:18+00:00,0,,,62,691.251,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:19+00:00,0,,,62,692.641,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:20+00:00,0,,,62,691.92,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:21+00:00,0,,,62,692.757,700.0,100,24,1485,3201,1741.5625,143771.0,0
2026-02-23T19:49:22+00:00,0,,,62,693.42,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:23+00:00,0,,,62,692.371,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:24+00:00,0,,,62,692.023,700.0,100,24,1440,3201,1741.5625,143771.0,0
2026-02-23T19:49:25+00:00,0,,,62,691.664,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:26+00:00,0,,,62,691.774,700.0,100,23,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:27+00:00,0,,,62,691.489,700.0,100,24,1455,3201,1741.5625,143771.0,0
2026-02-23T19:49:28+00:00,0,,,63,693.809,700.0,100,24,1455,3201,1741.5625,143771.0,0
